SITECODE,SDATE,TRANSECT,BATLOC_ID,FIELDNAME,VALUE
T05,16-Aug-99,T2,14,HAB1,2
T05,16-Aug-99,T2,14,HAB2,10
T05,16-Aug-99,T2,14,HAB3,36
T05,16-Aug-99,T2,15,HAB1,2
T05,16-Aug-99,T2,15,HAB2,10
T05,16-Aug-99,T2,15,HAB3,36
T05,16-Aug-99,T2,16,HAB1,2
T05,16-Aug-99,T2,16,HAB2,10
T05,16-Aug-99,T2,16,HAB3,36
T05,16-Aug-99,T2,17,HAB1,2
T05,16-Aug-99,T2,17,HAB2,10
T05,16-Aug-99,T2,17,HAB3,36
T05,16-Aug-99,T2,18,HAB1,8
T05,16-Aug-99,T2,18,HAB2,3
T05,16-Aug-99,T2,18,HAB3,36
T05,16-Aug-99,T2,19,HAB1,8
T05,16-Aug-99,T2,19,HAB2,3
T05,16-Aug-99,T2,19,HAB3,36
T05,16-Aug-99,T2,20,HAB1,6
T05,16-Aug-99,T2,20,HAB2,8
T05,16-Aug-99,T2,20,HAB3,19
T05,16-Aug-99,T2,21,HAB1,6
T05,16-Aug-99,T2,21,HAB2,8
T05,16-Aug-99,T2,21,HAB3,19
T05,16-Aug-99,T2,22,HAB1,6
T05,16-Aug-99,T2,22,HAB2,8
T05,16-Aug-99,T2,22,HAB3,19
T05,16-Aug-99,T2,23,HAB1,3
T05,16-Aug-99,T2,23,HAB2,42
T05,16-Aug-99,T2,24,HAB1,3
T05,16-Aug-99,T2,24,HAB2,42
T05,16-Aug-99,T2,25,HAB1,3
T05,16-Aug-99,T2,25,HAB2,42
T05,05-Sep-99,T1,1,HAB1,7
T05,05-Sep-99,T1,1,HAB2,42
T05,05-Sep-99,T1,2,HAB1,7
T05,05-Sep-99,T1,2,HAB2,17
T05,05-Sep-99,T1,3,HAB1,13
T05,05-Sep-99,T1,3,HAB2,36
T05,05-Sep-99,T2,4,HAB1,2
T05,05-Sep-99,T2,4,HAB2,10
T05,05-Sep-99,T2,4,HAB3,36
T05,05-Sep-99,T2,5,HAB1,2
T05,05-Sep-99,T2,5,HAB2,10
T05,05-Sep-99,T2,5,HAB3,36
T05,05-Sep-99,T2,6,HAB1,6
T05,05-Sep-99,T2,6,HAB2,8
T05,05-Sep-99,T2,6,HAB3,36
T05,05-Sep-99,T2,7,HAB1,6
T05,05-Sep-99,T2,7,HAB2,8
T05,05-Sep-99,T2,7,HAB3,36
T05,05-Sep-99,T2,8,HAB1,6
T05,05-Sep-99,T2,8,HAB2,8
T05,05-Sep-99,T2,8,HAB3,36
T05,05-Sep-99,T2,9,HAB1,6
T05,05-Sep-99,T2,9,HAB2,8
T05,05-Sep-99,T2,9,HAB3,19
T05,05-Sep-99,T2,10,HAB1,6
T05,05-Sep-99,T2,10,HAB2,8
T05,05-Sep-99,T2,10,HAB3,19
T05,05-Sep-99,T2,11,HAB1,6
T05,05-Sep-99,T2,11,HAB2,8
T05,05-Sep-99,T2,11,HAB3,19
T05,05-Sep-99,T2,12,HAB1,6
T05,05-Sep-99,T2,12,HAB2,8
T05,05-Sep-99,T2,12,HAB3,19
T05,05-Sep-99,T2,13,HAB1,7
T05,05-Sep-99,T2,13,HAB2,36
T05,05-Sep-99,T2,14,HAB1,7
T05,05-Sep-99,T2,14,HAB2,36
T05,05-Sep-99,T2,15,HAB1,7
T05,05-Sep-99,T2,15,HAB2,36
T05,05-Sep-99,T2,16,HAB1,7
T05,05-Sep-99,T2,16,HAB2,36
T05,05-Sep-99,T2,17,HAB1,7
T05,05-Sep-99,T2,17,HAB2,36
T05,05-Sep-99,T2,18,HAB1,3
T05,05-Sep-99,T2,18,HAB2,7
T05,05-Sep-99,T2,18,HAB3,42
T05,05-Sep-99,T2,19,HAB1,3
T05,05-Sep-99,T2,19,HAB2,7
T05,05-Sep-99,T2,19,HAB3,42
T05,05-Sep-99,T2,20,HAB1,3
T05,05-Sep-99,T2,20,HAB2,7
T05,05-Sep-99,T2,20,HAB3,42
T05,05-Sep-99,T2,21,HAB1,3
T05,05-Sep-99,T2,21,HAB2,7
T05,05-Sep-99,T2,21,HAB3,42
T05,03-Jul-00,T1,1,HAB1,42
T05,03-Jul-00,T1,1,HAB2,7
T05,03-Jul-00,T1,1,HAB3,17
T05,03-Jul-00,T1,2,HAB1,36
T05,03-Jul-00,T1,2,HAB2,13
T05,03-Jul-00,T1,2,HAB3,1
T05,03-Jul-00,T1,3,HAB1,36
T05,03-Jul-00,T1,3,HAB2,13
T05,03-Jul-00,T1,3,HAB3,1
T05,03-Jul-00,T1,4,HAB1,36
T05,03-Jul-00,T1,4,HAB2,13
T05,03-Jul-00,T1,4,HAB3,1
T05,03-Jul-00,T1,5,HAB1,36
T05,03-Jul-00,T1,5,HAB2,13
T05,03-Jul-00,T1,5,HAB3,6
T05,03-Jul-00,T1,6,HAB1,36
T05,03-Jul-00,T1,6,HAB2,13
T05,03-Jul-00,T1,6,HAB3,6
T05,03-Jul-00,T1,7,HAB1,36
T05,03-Jul-00,T1,7,HAB2,13
T05,03-Jul-00,T1,7,HAB3,6
T05,03-Jul-00,T1,8,HAB1,36
T05,03-Jul-00,T1,8,HAB2,13
T05,03-Jul-00,T1,8,HAB3,6
T05,03-Jul-00,T1,9,HAB1,36
T05,03-Jul-00,T1,9,HAB2,13
T05,03-Jul-00,T1,9,HAB3,10
T05,03-Jul-00,T1,10,HAB1,36
T05,03-Jul-00,T1,10,HAB2,13
T05,03-Jul-00,T1,10,HAB3,10
T05,03-Jul-00,T1,11,HAB1,36
T05,03-Jul-00,T1,11,HAB2,13
T05,03-Jul-00,T1,11,HAB3,10
T05,03-Jul-00,T1,12,HAB1,36
T05,03-Jul-00,T1,12,HAB2,13
T05,03-Jul-00,T1,12,HAB3,10
T05,03-Jul-00,T1,13,HAB1,36
T05,03-Jul-00,T1,13,HAB2,13
T05,03-Jul-00,T1,13,HAB3,10
T05,03-Jul-00,T1,14,HAB1,36
T05,03-Jul-00,T1,14,HAB2,13
T05,03-Jul-00,T1,14,HAB3,10
T05,03-Jul-00,T1,15,HAB1,36
T05,03-Jul-00,T1,15,HAB2,13
T05,03-Jul-00,T1,15,HAB3,10
T05,03-Jul-00,T1,16,HAB1,36
T05,03-Jul-00,T1,16,HAB2,13
T05,03-Jul-00,T1,16,HAB3,10
T05,03-Jul-00,T1,17,HAB1,36
T05,03-Jul-00,T1,17,HAB2,13
T05,03-Jul-00,T1,17,HAB3,10
T05,03-Jul-00,T2,18,HAB1,36
T05,03-Jul-00,T2,18,HAB2,13
T05,03-Jul-00,T2,18,HAB3,10
T05,03-Jul-00,T2,19,HAB1,36
T05,03-Jul-00,T2,19,HAB2,13
T05,03-Jul-00,T2,19,HAB3,10
T05,03-Jul-00,T2,20,HAB1,36
T05,03-Jul-00,T2,20,HAB2,13
T05,03-Jul-00,T2,20,HAB3,10
T05,03-Jul-00,T2,21,HAB1,36
T05,03-Jul-00,T2,21,HAB2,37
T05,03-Jul-00,T2,21,HAB3,10
T05,03-Jul-00,T2,22,HAB1,36
T05,03-Jul-00,T2,22,HAB2,10
T05,03-Jul-00,T2,22,HAB3,2
T05,03-Jul-00,T2,23,HAB1,36
T05,03-Jul-00,T2,23,HAB2,8
T05,03-Jul-00,T2,23,HAB3,3
T05,03-Jul-00,T2,24,HAB1,36
T05,03-Jul-00,T2,24,HAB2,19
T05,03-Jul-00,T2,24,HAB3,8
T05,03-Jul-00,T2,25,HAB1,36
T05,03-Jul-00,T2,25,HAB2,19
T05,03-Jul-00,T2,25,HAB3,8
T05,03-Jul-00,T2,26,HAB1,36
T05,03-Jul-00,T2,26,HAB2,19
T05,03-Jul-00,T2,26,HAB3,8
T05,03-Jul-00,T2,27,HAB1,36
T05,03-Jul-00,T2,27,HAB2,19
T05,03-Jul-00,T2,27,HAB3,2
T05,03-Jul-00,T2,28,HAB1,36
T05,03-Jul-00,T2,28,HAB2,19
T05,03-Jul-00,T2,28,HAB3,3
T05,03-Jul-00,T2,29,HAB1,36
T05,03-Jul-00,T2,29,HAB2,42
T05,03-Jul-00,T2,29,HAB3,3
T05,03-Jul-00,T2,30,HAB1,36
T05,03-Jul-00,T2,30,HAB2,42
T05,03-Jul-00,T2,30,HAB3,3
T05,03-Jul-00,T2,31,HAB1,42
T05,03-Jul-00,T2,31,HAB2,7
T05,03-Jul-00,T2,31,HAB3,36
T05,25-Jul-00,T1,1,HAB1,36
T05,25-Jul-00,T1,1,HAB2,13
T05,25-Jul-00,T1,1,HAB3,6
T05,25-Jul-00,T1,2,HAB1,36
T05,25-Jul-00,T1,2,HAB2,13
T05,25-Jul-00,T1,2,HAB3,10
T05,25-Jul-00,T1,3,HAB1,36
T05,25-Jul-00,T1,3,HAB2,13
T05,25-Jul-00,T1,3,HAB3,10
T05,25-Jul-00,T1,4,HAB1,36
T05,25-Jul-00,T1,4,HAB2,13
T05,25-Jul-00,T1,4,HAB3,10
T05,25-Jul-00,T1,5,HAB1,36
T05,25-Jul-00,T1,5,HAB2,13
T05,25-Jul-00,T1,5,HAB3,10
T05,25-Jul-00,T2,6,HAB1,36
T05,25-Jul-00,T2,6,HAB2,13
T05,25-Jul-00,T2,6,HAB3,10
T05,25-Jul-00,T2,7,HAB1,36
T05,25-Jul-00,T2,7,HAB2,13
T05,25-Jul-00,T2,7,HAB3,10
T05,25-Jul-00,T2,8,HAB1,36
T05,25-Jul-00,T2,8,HAB2,37
T05,25-Jul-00,T2,8,HAB3,10
T05,25-Jul-00,T2,9,HAB1,36
T05,25-Jul-00,T2,9,HAB2,8
T05,25-Jul-00,T2,9,HAB3,3
T05,25-Jul-00,T2,10,HAB1,36
T05,25-Jul-00,T2,10,HAB2,8
T05,25-Jul-00,T2,10,HAB3,3
T05,25-Jul-00,T2,11,HAB1,36
T05,25-Jul-00,T2,11,HAB2,8
T05,25-Jul-00,T2,11,HAB3,6
T05,25-Jul-00,T2,12,HAB1,36
T05,25-Jul-00,T2,12,HAB2,19
T05,25-Jul-00,T2,12,HAB3,8
T05,25-Jul-00,T2,13,HAB1,36
T05,25-Jul-00,T2,13,HAB2,19
T05,25-Jul-00,T2,13,HAB3,8
T05,25-Jul-00,T2,14,HAB1,36
T05,25-Jul-00,T2,14,HAB2,19
T05,25-Jul-00,T2,14,HAB3,8
T05,25-Jul-00,T2,15,HAB1,36
T05,25-Jul-00,T2,15,HAB2,19
T05,25-Jul-00,T2,15,HAB3,8
T05,25-Jul-00,T2,16,HAB1,36
T05,25-Jul-00,T2,16,HAB2,19
T05,25-Jul-00,T2,16,HAB3,8
T05,12-Aug-00,T1,1,HAB1,42
T05,12-Aug-00,T1,1,HAB2,7
T05,12-Aug-00,T1,1,HAB3,17
T05,12-Aug-00,T1,2,HAB1,42
T05,12-Aug-00,T1,2,HAB2,7
T05,12-Aug-00,T1,2,HAB3,17
T05,12-Aug-00,T1,3,HAB1,42
T05,12-Aug-00,T1,3,HAB2,7
T05,12-Aug-00,T1,3,HAB3,17
T05,12-Aug-00,T1,4,HAB1,42
T05,12-Aug-00,T1,4,HAB2,36
T05,12-Aug-00,T1,4,HAB3,17
T05,12-Aug-00,T1,5,HAB1,42
T05,12-Aug-00,T1,5,HAB2,36
T05,12-Aug-00,T1,5,HAB3,17
T05,12-Aug-00,T1,6,HAB1,36
T05,12-Aug-00,T1,6,HAB2,6
T05,12-Aug-00,T1,6,HAB3,1
T05,12-Aug-00,T1,7,HAB1,36
T05,12-Aug-00,T1,7,HAB2,6
T05,12-Aug-00,T1,7,HAB3,1
T05,12-Aug-00,T1,8,HAB1,36
T05,12-Aug-00,T1,8,HAB2,13
T05,12-Aug-00,T1,8,HAB3,6
T05,12-Aug-00,T1,9,HAB1,36
T05,12-Aug-00,T1,9,HAB2,13
T05,12-Aug-00,T1,9,HAB3,6
T05,12-Aug-00,T1,10,HAB1,36
T05,12-Aug-00,T1,10,HAB2,13
T05,12-Aug-00,T1,10,HAB3,6
T05,12-Aug-00,T1,11,HAB1,36
T05,12-Aug-00,T1,11,HAB2,13
T05,12-Aug-00,T1,11,HAB3,6
T05,12-Aug-00,T1,12,HAB1,36
T05,12-Aug-00,T1,12,HAB2,13
T05,12-Aug-00,T1,12,HAB3,6
T05,12-Aug-00,T1,13,HAB1,36
T05,12-Aug-00,T1,13,HAB2,13
T05,12-Aug-00,T1,13,HAB3,6
T05,12-Aug-00,T1,14,HAB1,36
T05,12-Aug-00,T1,14,HAB2,13
T05,12-Aug-00,T1,14,HAB3,6
T05,12-Aug-00,T1,15,HAB1,36
T05,12-Aug-00,T1,15,HAB2,13
T05,12-Aug-00,T1,15,HAB3,6
T05,12-Aug-00,T1,16,HAB1,36
T05,12-Aug-00,T1,16,HAB2,13
T05,12-Aug-00,T1,16,HAB3,6
T05,12-Aug-00,T1,17,HAB1,36
T05,12-Aug-00,T1,17,HAB2,13
T05,12-Aug-00,T1,17,HAB3,6
T05,12-Aug-00,T1,18,HAB1,36
T05,12-Aug-00,T1,18,HAB2,13
T05,12-Aug-00,T1,18,HAB3,6
T05,12-Aug-00,T1,19,HAB1,36
T05,12-Aug-00,T1,19,HAB2,13
T05,12-Aug-00,T1,19,HAB3,8
T05,12-Aug-00,T1,20,HAB1,36
T05,12-Aug-00,T1,20,HAB2,13
T05,12-Aug-00,T1,20,HAB3,8
T05,12-Aug-00,T1,21,HAB1,36
T05,12-Aug-00,T1,21,HAB2,13
T05,12-Aug-00,T1,21,HAB3,8
T05,12-Aug-00,T1,22,HAB1,36
T05,12-Aug-00,T1,22,HAB2,13
T05,12-Aug-00,T1,22,HAB3,10
T05,12-Aug-00,T1,23,HAB1,36
T05,12-Aug-00,T1,23,HAB2,13
T05,12-Aug-00,T1,23,HAB3,10
T05,12-Aug-00,T1,24,HAB1,36
T05,12-Aug-00,T1,24,HAB2,13
T05,12-Aug-00,T1,24,HAB3,10
T05,12-Aug-00,T2,25,HAB1,36
T05,12-Aug-00,T2,25,HAB2,13
T05,12-Aug-00,T2,25,HAB3,10
T05,12-Aug-00,T2,26,HAB1,36
T05,12-Aug-00,T2,26,HAB2,13
T05,12-Aug-00,T2,26,HAB3,10
T05,12-Aug-00,T2,27,HAB1,36
T05,12-Aug-00,T2,27,HAB2,13
T05,12-Aug-00,T2,27,HAB3,10
T05,12-Aug-00,T2,28,HAB1,36
T05,12-Aug-00,T2,28,HAB2,13
T05,12-Aug-00,T2,28,HAB3,10
T05,12-Aug-00,T2,29,HAB1,36
T05,12-Aug-00,T2,29,HAB2,10
T05,12-Aug-00,T2,29,HAB3,8
T05,12-Aug-00,T2,30,HAB1,36
T05,12-Aug-00,T2,30,HAB2,19
T05,12-Aug-00,T2,30,HAB3,8
T05,12-Aug-00,T2,31,HAB1,36
T05,12-Aug-00,T2,31,HAB2,19
T05,12-Aug-00,T2,31,HAB3,8
T05,12-Aug-00,T2,32,HAB1,36
T05,12-Aug-00,T2,32,HAB2,19
T05,12-Aug-00,T2,32,HAB3,8
T05,12-Aug-00,T2,33,HAB1,36
T05,12-Aug-00,T2,33,HAB2,19
T05,12-Aug-00,T2,33,HAB3,8
T05,03-Sep-00,T1,1,HAB1,42
T05,03-Sep-00,T1,1,HAB2,17
T05,03-Sep-00,T1,1,HAB3,7
T05,03-Sep-00,T1,2,HAB1,42
T05,03-Sep-00,T1,2,HAB2,17
T05,03-Sep-00,T1,2,HAB3,7
T05,03-Sep-00,T1,3,HAB1,42
T05,03-Sep-00,T1,3,HAB2,17
T05,03-Sep-00,T1,3,HAB3,7
T05,03-Sep-00,T1,4,HAB1,42
T05,03-Sep-00,T1,4,HAB2,17
T05,03-Sep-00,T1,4,HAB3,7
T05,03-Sep-00,T1,5,HAB1,36
T05,03-Sep-00,T1,5,HAB2,42
T05,03-Sep-00,T1,5,HAB3,1
T05,03-Sep-00,T1,6,HAB1,36
T05,03-Sep-00,T1,6,HAB2,17
T05,03-Sep-00,T1,6,HAB3,1
T05,03-Sep-00,T1,7,HAB1,36
T05,03-Sep-00,T1,7,HAB2,17
T05,03-Sep-00,T1,7,HAB3,1
T05,03-Sep-00,T1,8,HAB1,36
T05,03-Sep-00,T1,8,HAB2,13
T05,03-Sep-00,T1,8,HAB3,1
T05,03-Sep-00,T1,9,HAB1,36
T05,03-Sep-00,T1,9,HAB2,13
T05,03-Sep-00,T1,9,HAB3,6
T05,03-Sep-00,T1,10,HAB1,36
T05,03-Sep-00,T1,10,HAB2,13
T05,03-Sep-00,T1,10,HAB3,10
T05,03-Sep-00,T2,11,HAB1,36
T05,03-Sep-00,T2,11,HAB2,13
T05,03-Sep-00,T2,11,HAB3,10
T05,03-Sep-00,T2,12,HAB1,36
T05,03-Sep-00,T2,12,HAB2,13
T05,03-Sep-00,T2,12,HAB3,10
T05,03-Sep-00,T2,13,HAB1,36
T05,03-Sep-00,T2,13,HAB2,13
T05,03-Sep-00,T2,13,HAB3,10
T05,03-Sep-00,T2,14,HAB1,36
T05,03-Sep-00,T2,14,HAB2,10
T05,03-Sep-00,T2,14,HAB3,3
T05,03-Sep-00,T2,15,HAB1,36
T05,03-Sep-00,T2,15,HAB2,8
T05,03-Sep-00,T2,15,HAB3,3
T05,03-Sep-00,T2,16,HAB1,36
T05,03-Sep-00,T2,16,HAB2,8
T05,03-Sep-00,T2,16,HAB3,3
T05,03-Sep-00,T2,17,HAB1,36
T05,03-Sep-00,T2,17,HAB2,8
T05,03-Sep-00,T2,17,HAB3,3
T05,03-Sep-00,T2,18,HAB1,36
T05,03-Sep-00,T2,18,HAB2,19
T05,03-Sep-00,T2,18,HAB3,8
T05,03-Sep-00,T2,19,HAB1,36
T05,03-Sep-00,T2,19,HAB2,19
T05,03-Sep-00,T2,19,HAB3,8
T05,03-Sep-00,T2,20,HAB1,36
T05,03-Sep-00,T2,20,HAB2,19
T05,03-Sep-00,T2,20,HAB3,8
T05,03-Sep-00,T2,21,HAB1,36
T05,03-Sep-00,T2,21,HAB2,19
T05,03-Sep-00,T2,21,HAB3,8
T05,03-Sep-00,T2,22,HAB1,36
T05,03-Sep-00,T2,22,HAB2,19
T05,03-Sep-00,T2,22,HAB3,8
T05,03-Sep-00,T2,23,HAB1,36
T05,03-Sep-00,T2,23,HAB2,19
T05,03-Sep-00,T2,23,HAB3,8
T05,03-Sep-00,T2,24,HAB1,36
T05,03-Sep-00,T2,24,HAB2,19
T05,03-Sep-00,T2,24,HAB3,8
T05,03-Sep-00,T2,25,HAB1,42
T05,03-Sep-00,T2,25,HAB2,36
T05,03-Sep-00,T2,25,HAB3,3
T05,03-Sep-00,T2,26,HAB1,42
T05,03-Sep-00,T2,26,HAB2,36
T05,03-Sep-00,T2,26,HAB3,3
T07,12-Jul-94,T1,1,HAB1,6
T07,12-Jul-94,T1,1,HAB2,8
T07,12-Jul-94,T1,2,HAB1,33
T07,12-Jul-94,T1,2,HAB2,6
T07,12-Jul-94,T2,3,HAB1,33
T07,12-Jul-94,T2,4,HAB1,33
T07,12-Jul-94,T2,4,HAB2,6
T07,12-Jul-94,T2,5,HAB1,36
T07,12-Jul-94,T2,6,HAB1,36
T07,19-Aug-94,T1,7,HAB1,23
T07,19-Aug-94,T1,7,HAB2,6
T07,19-Aug-94,T1,8,HAB1,1
T07,19-Aug-94,T1,8,HAB2,42
T07,19-Aug-94,T1,9,HAB1,23
T07,19-Aug-94,T1,9,HAB2,6
T07,19-Aug-94,T1,10,HAB1,6
T07,19-Aug-94,T1,10,HAB2,9
T07,12-Jul-95,T1,1,HAB1,42
T07,12-Jul-95,T1,2,HAB1,14
T07,12-Jul-95,T1,2,HAB2,23
T07,12-Jul-95,T1,3,HAB1,4
T07,09-Aug-95,T1,1,HAB1,33
T07,09-Aug-95,T1,1,HAB2,42
T07,09-Aug-95,T1,2,HAB1,23
T07,09-Aug-95,T1,3,HAB1,4
T07,30-Aug-95,T1,1,HAB1,33
T07,30-Aug-95,T1,2,HAB1,23
T07,30-Aug-95,T1,2,HAB2,33
T07,20-Sep-95,T1,1,HAB1,6
T07,20-Sep-95,T1,2,HAB1,14
T07,20-Sep-95,T1,2,HAB2,23
T07,20-Sep-95,T1,3,HAB1,4
T07,19-Jun-96,T1,1,HAB1,23
T07,19-Jun-96,T1,1,HAB2,33
T07,19-Jun-96,T1,1,HAB3,42
T07,19-Jun-96,T1,2,HAB1,23
T07,19-Jun-96,T1,2,HAB2,33
T07,19-Jun-96,T1,2,HAB3,42
T07,19-Jun-96,T1,3,HAB1,33
T07,19-Jun-96,T1,3,HAB2,23
T07,19-Jun-96,T2,4,HAB1,36
T07,19-Jun-96,T2,4,HAB2,6
T07,26-Jul-96,T1,1,HAB1,23
T07,26-Jul-96,T1,1,HAB2,33
T07,26-Jul-96,T1,1,HAB3,42
T07,26-Jul-96,T1,2,HAB1,23
T07,26-Jul-96,T1,2,HAB2,33
T07,26-Jul-96,T1,2,HAB3,42
T07,28-Aug-96,T1,1,HAB1,23
T07,28-Aug-96,T1,1,HAB2,33
T07,28-Aug-96,T1,1,HAB3,42
T07,25-Sep-96,T1,1,HAB1,23
T07,25-Sep-96,T1,1,HAB2,33
T07,25-Sep-96,T1,1,HAB3,42
T07,25-Sep-96,T1,2,HAB1,7
T07,25-Sep-96,T1,2,HAB2,23
T07,25-Sep-96,T1,2,HAB3,40
T07,25-Sep-96,T1,3,HAB1,7
T07,25-Sep-96,T1,3,HAB2,23
T07,25-Sep-96,T1,3,HAB3,40
T07,29-Jun-97,T1,1,HAB1,23
T07,29-Jun-97,T1,1,HAB2,33
T07,29-Jun-97,T1,1,HAB3,42
T07,28-Jul-97,T1,1,HAB1,23
T07,28-Jul-97,T1,1,HAB2,33
T07,28-Jul-97,T1,1,HAB3,42
T07,28-Jul-97,T1,2,HAB1,23
T07,28-Jul-97,T1,2,HAB2,33
T07,28-Jul-97,T1,2,HAB3,42
T07,22-Aug-97,T1,1,HAB1,23
T07,22-Aug-97,T1,1,HAB2,33
T07,22-Aug-97,T1,1,HAB3,42
T07,09-Sep-97,T1,1,HAB1,23
T07,09-Sep-97,T1,1,HAB2,33
T07,09-Sep-97,T1,1,HAB3,42
T07,05-Jul-98,T1,1,HAB1,36
T07,05-Jul-98,T1,1,HAB2,6
T07,05-Jul-98,T1,1,HAB3,4
T07,05-Jul-98,T1,2,HAB1,36
T07,05-Jul-98,T1,2,HAB2,6
T07,05-Jul-98,T1,2,HAB3,4
T07,05-Jul-98,T2,3,HAB1,33
T07,05-Jul-98,T2,3,HAB2,23
T07,05-Jul-98,T2,3,HAB3,4
T07,05-Jul-98,T2,4,HAB1,23
T07,05-Jul-98,T2,4,HAB2,33
T07,05-Jul-98,T2,4,HAB3,42
T07,05-Jul-98,T2,5,HAB1,28
T07,05-Jul-98,T2,5,HAB2,33
T07,05-Jul-98,T2,5,HAB3,9
T07,05-Aug-98,T1,1,HAB1,36
T07,05-Aug-98,T1,1,HAB2,6
T07,05-Aug-98,T1,1,HAB3,4
T07,05-Aug-98,T2,2,HAB1,23
T07,05-Aug-98,T2,2,HAB2,33
T07,05-Aug-98,T2,2,HAB3,42
T07,05-Jul-99,T1,1,HAB1,23
T07,05-Jul-99,T1,1,HAB2,33
T07,05-Jul-99,T1,1,HAB3,42
T07,10-Aug-99,T1,1,HAB1,23
T07,10-Aug-99,T1,1,HAB2,33
T07,10-Aug-99,T1,1,HAB3,42
T07,01-Sep-99,T1,1,HAB1,23
T07,01-Sep-99,T1,1,HAB2,33
T07,01-Sep-99,T1,1,HAB3,42
T07,13-Sep-99,T1,1,HAB1,23
T07,13-Sep-99,T1,1,HAB2,33
T07,13-Sep-99,T1,1,HAB3,42
T07,13-Jul-00,T1,1,HAB1,23
T07,13-Jul-00,T1,1,HAB2,33
T07,13-Jul-00,T1,1,HAB3,42
T07,13-Jul-00,T1,2,HAB1,23
T07,13-Jul-00,T1,2,HAB2,33
T07,13-Jul-00,T1,2,HAB3,42
T07,13-Jul-00,T1,3,HAB1,23
T07,13-Jul-00,T1,3,HAB2,33
T07,13-Jul-00,T1,3,HAB3,42
T07,13-Jul-00,T1,4,HAB1,33
T07,13-Jul-00,T1,4,HAB2,23
T07,13-Jul-00,T1,4,HAB3,36
T07,13-Jul-00,T1,5,HAB1,36
T07,13-Jul-00,T1,5,HAB2,4
T07,13-Jul-00,T1,5,HAB3,28
T07,17-Aug-00,T1,1,HAB1,23
T07,17-Aug-00,T1,1,HAB2,33
T07,17-Aug-00,T1,1,HAB3,42
T07,17-Aug-00,T1,2,HAB1,23
T07,17-Aug-00,T1,2,HAB2,33
T07,17-Aug-00,T1,2,HAB3,42
T07,17-Aug-00,T1,3,HAB1,23
T07,17-Aug-00,T1,3,HAB2,33
T07,17-Aug-00,T1,3,HAB3,42
T07,17-Aug-00,T1,4,HAB1,23
T07,17-Aug-00,T1,4,HAB2,33
T07,17-Aug-00,T1,4,HAB3,42
T07,17-Aug-00,T1,5,HAB1,36
T07,17-Aug-00,T1,5,HAB2,4
T07,17-Aug-00,T1,5,HAB3,28
T07,05-Sep-00,T1,1,HAB1,23
T07,05-Sep-00,T1,1,HAB2,33
T07,05-Sep-00,T1,1,HAB3,42
T07,05-Sep-00,T1,2,HAB1,23
T07,05-Sep-00,T1,2,HAB2,33
T07,05-Sep-00,T1,2,HAB3,42
T07,21-Jun-01,T1,1,HAB1,8
T07,21-Jun-01,T1,1,HAB2,28
T07,21-Jun-01,T1,1,HAB3,9
T07,21-Jun-01,T1,2,HAB1,8
T07,21-Jun-01,T1,2,HAB2,28
T07,21-Jun-01,T1,2,HAB3,9
T07,21-Jun-01,T2,3,HAB1,36
T07,21-Jun-01,T2,3,HAB2,23
T07,21-Jun-01,T2,3,HAB3,6
T07,27-Jul-01,T1,1,HAB1,42
T07,27-Jul-01,T1,1,HAB2,23
T07,27-Jul-01,T1,1,HAB3,33
T07,27-Jul-01,T1,2,HAB1,33
T07,27-Jul-01,T1,2,HAB2,23
T07,27-Jul-01,T1,2,HAB3,17
T07,27-Jul-01,T2,3,HAB1,36
T07,27-Jul-01,T2,3,HAB2,28
T07,27-Jul-01,T2,3,HAB3,6
T07,20-Aug-01,T1,1,HAB1,42
T07,20-Aug-01,T1,1,HAB2,23
T07,20-Aug-01,T1,1,HAB3,33
T07,20-Aug-01,T1,2,HAB1,16
T07,20-Aug-01,T1,2,HAB2,23
T07,20-Aug-01,T1,2,HAB3,40
T08,05-Jul-93,T1,1,HAB1,36
T08,05-Jul-93,T1,2,HAB1,5
T08,05-Jul-93,T1,3,HAB1,11
T08,05-Jul-93,T1,4,HAB1,11
T08,05-Jul-93,T1,5,HAB1,11
T08,05-Jul-93,T1,6,HAB1,11
T08,05-Jul-93,T2,7,HAB1,6
T08,05-Jul-93,T2,7,HAB2,17
T08,05-Jul-93,T2,8,HAB1,6
T08,05-Jul-93,T2,8,HAB2,17
T08,05-Jul-93,T2,9,HAB1,6
T08,05-Jul-93,T2,9,HAB2,17
T08,05-Jul-93,T2,10,HAB1,6
T08,05-Jul-93,T2,10,HAB2,17
T08,12-Jul-93,T1,1,HAB1,11
T08,12-Jul-93,T1,2,HAB1,11
T08,12-Jul-93,T1,3,HAB1,11
T08,12-Jul-93,T1,4,HAB1,11
T08,12-Jul-93,T1,5,HAB1,11
T08,12-Jul-93,T1,6,HAB1,11
T08,12-Jul-93,T1,7,HAB1,11
T08,12-Jul-93,T1,8,HAB1,11
T08,12-Jul-93,T2,9,HAB1,6
T08,12-Jul-93,T2,9,HAB2,17
T08,12-Jul-93,T2,10,HAB1,6
T08,12-Jul-93,T2,10,HAB2,17
T08,12-Jul-93,T2,11,HAB1,6
T08,12-Jul-93,T2,11,HAB2,17
T08,12-Jul-93,T2,12,HAB1,6
T08,12-Jul-93,T2,12,HAB2,17
T08,12-Jul-93,T2,13,HAB1,6
T08,12-Jul-93,T2,13,HAB2,17
